1730019600,ClanNode19
1730023200,SolNode125
1730026800,SolNode81
1730030400,SolNode39
1730034000,SolNode39
1730037600,SolNode211
1730041200,ClanNode20
1730044800,ClanNode11
1730048400,SolNode212
1730052000,SolNode233
1730055600,SolNode72
1730059200,SolNode125
1730062800,SolNode412
1730066400,SolNode224
1730070000,SolNode224
1730073600,SolNode211
1730077200,SolNode18
1730080800,SettlementNode11
1730084400,SolNode224
1730088000,ClanNode13
1730091600,SolNode164
1730095200,SolNode412
1730098800,SolNode408
1730102400,SolNode64
1730106000,SolNode85
1730109600,SolNode39
1730113200,SolNode308
1730116800,SolNode405
1730120400,SolNode450
1730124000,SolNode85
1730127600,SolNode707
1730131200,ClanNode13
1730134800,SolNode147
1730138400,SolNode707
1730142000,SolNode305
1730145600,SolNode185
1730149200,ClanNode13
1730152800,SolNode94
1730156400,SettlementNode3
1730160000,SolNode22
1730163600,SolNode216
1730167200,SolNode302
1730170800,SolNode16
1730174400,SolNode166
1730178000,SolNode707
1730181600,SolNode211
1730185200,SolNode230
1730188800,SolNode308
1730192400,ClanNode2
1730196000,SolNode224
1730199600,ClanNode16
1730203200,ClanNode6
1730206800,SolNode149
1730210400,SolNode216
1730214000,SolNode46
1730217600,SolNode402
1730221200,SolNode408
1730224800,SolNode64
1730228400,SolNode16
1730232000,SolNode450
1730235600,SolNode172
1730239200,ClanNode17
1730242800,SolNode94
1730246400,ClanNode20
1730250000,ClanNode25
1730253600,SolNode22
1730257200,ClanNode20
1730260800,SolNode94
1730264400,SolNode224
1730268000,SolNode18
1730271600,SolNode123
1730275200,SolNode72
1730278800,SolNode6
1730282400,SolNode123
1730286000,ClanNode24
1730289600,ClanNode21
1730293200,ClanNode18
1730296800,SolNode106
1730300400,SolNode64
1730304000,SolNode177
1730307600,SolNode17
1730311200,SolNode402
1730314800,SolNode147
1730318400,SolNode309
1730322000,SolNode412
1730325600,SolNode412
1730329200,ClanNode11
1730332800,ClanNode7
1730336400,SolNode23
1730340000,SolNode16
1730343600,ClanNode22
1730347200,ClanNode25
1730350800,SolNode216
1730354400,SolNode172
1730358000,SolNode405
1730361600,ClanNode18
1730365200,SolNode118
1730368800,SolNode212
1730372400,SolNode39
1730376000,ClanNode18
1730379600,SolNode308
1730383200,ClanNode0
1730386800,SolNode187
1730390400,ClanNode17
1730394000,ClanNode12
1730397600,SettlementNode11
1730401200,SolNode64
1730404800,SolNode305
1730408400,ClanNode21
1730412000,SolNode18
1730415600,ClanNode10
1730419200,SettlementNode3
1730422800,SolNode305
1730426400,SolNode405
1730430000,SolNode707
1730433600,SolNode187
1730437200,ClanNode2
1730440800,SolNode212
1730444400,SolNode22
1730448000,SolNode167
1730451600,SolNode232
1730455200,ClanNode2
1730458800,ClanNode0
1730462400,SolNode187
1730466000,SolNode106
1730469600,SolNode408
1730473200,SolNode123
1730476800,SolNode167
1730480400,SettlementNode3
1730484000,SolNode711
1730487600,ClanNode1
1730491200,SolNode122
1730494800,ClanNode12
1730498400,SolNode16
1730502000,SolNode64
1730505600,SolNode216
1730509200,SolNode408
1730512800,SolNode224
1730516400,SolNode130
1730520000,SolNode87
1730523600,SolNode100
1730527200,SolNode216
1730530800,SolNode305
1730534400,ClanNode2
1730538000,SolNode412
1730541600,SolNode195
1730545200,SolNode26
1730548800,ClanNode20
1730552400,SolNode450
1730556000,ClanNode1
1730559600,SolNode402
1730563200,ClanNode2
1730566800,SolNode85
1730570400,SolNode23
1730574000,SolNode308
1730577600,SolNode707
1730581200,ClanNode12
1730584800,SolNode309
1730588400,ClanNode0
1730592000,SolNode81
1730595600,SolNode87
1730599200,ClanNode11
1730602800,SolNode167
1730606400,ClanNode6
1730610000,SolNode125
1730613600,SettlementNode3
1730617200,SolNode125
1730620800,ClanNode0
1730624400,SolNode405
1730628000,SolNode402
1730631600,ClanNode12
1730635200,ClanNode10
1730638800,ClanNode10
1730642400,SolNode211
1730646000,ClanNode22
1730649600,SolNode72
1730653200,SolNode216
1730656800,ClanNode3
1730660400,SolNode39
1730664000,ClanNode9
1730667600,SolNode711
1730671200,SolNode450
1730674800,ClanNode6
1730678400,SolNode711
1730682000,SolNode22
1730685600,SolNode118
1730689200,ClanNode2
1730692800,ClanNode24
1730696400,SolNode39
1730700000,SolNode195
1730703600,SolNode125
1730707200,SettlementNode3
1730710800,ClanNode1
1730714400,SolNode167
1730718000,SolNode719
1730721600,SolNode43
1730725200,ClanNode25
1730728800,SolNode711
1730732400,ClanNode21
1730736000,SolNode224
1730739600,ClanNode18
1730743200,SolNode405
1730746800,ClanNode10
1730750400,SettlementNode11
1730754000,SolNode167
1730757600,SolNode96
1730761200,SolNode149
1730764800,SolNode308
1730768400,SolNode64
1730772000,ClanNode11
1730775600,ClanNode15
1730779200,SolNode172
1730782800,SolNode94
1730786400,SolNode30
1730790000,ClanNode2
1730793600,ClanNode6
1730797200,ClanNode14
1730800800,SolNode100
1730804400,ClanNode5
1730808000,ClanNode25
1730811600,SolNode100
1730815200,SolNode402
1730818800,ClanNode20
1730822400,SolNode211
1730826000,SolNode302
1730829600,SolNode224
1730833200,ClanNode25
1730836800,SolNode17
1730840400,SolNode166
1730844000,ClanNode6
1730847600,SolNode100
1730851200,SolNode309
1730854800,SolNode46
1730858400,SolNode185
1730862000,SettlementNode11
1730865600,ClanNode12
1730869200,ClanNode23
1730872800,SolNode450
1730876400,ClanNode19
1730880000,SolNode707
1730883600,ClanNode3
1730887200,SolNode96
1730890800,SolNode85
1730894400,SolNode402
1730898000,SolNode96
1730901600,ClanNode2
1730905200,SolNode305
1730908800,SolNode166
1730912400,SolNode64
1730916000,SolNode149
1730919600,SolNode26
1730923200,SolNode26
1730926800,ClanNode8
1730930400,ClanNode18
1730934000,SolNode412
1730937600,SolNode409
1730941200,SolNode43
1730944800,SolNode122
1730948400,SolNode224
1730952000,SettlementNode3
1730955600,ClanNode16
1730959200,SolNode42
1730962800,ClanNode4
1730966400,SolNode707
1730970000,SolNode30
1730973600,SolNode187
1730977200,SolNode707
1730980800,SolNode17
1730984400,SolNode232
1730988000,SolNode405
1730991600,ClanNode7
1730995200,SolNode164
1730998800,SolNode85
1731002400,ClanNode3
1731006000,SolNode130
1731009600,SolNode130
1731013200,SolNode18
1731016800,ClanNode4
1731020400,SolNode711
1731024000,SettlementNode3
1731027600,ClanNode4
1731031200,SolNode96
1731034800,SolNode125
1731038400,ClanNode9
1731042000,ClanNode11
1731045600,SolNode711
1731049200,ClanNode16
1731052800,ClanNode6
1731056400,ClanNode6
1731060000,SolNode72
1731063600,SolNode6
1731067200,ClanNode25
1731070800,SolNode149
1731074400,ClanNode21
1731078000,ClanNode9
1731081600,ClanNode23
1731085200,SolNode147
1731088800,SolNode224
1731092400,SolNode30
1731096000,ClanNode7
1731099600,SolNode81
1731103200,ClanNode12
1731106800,SolNode94
1731110400,SolNode125
1731114000,ClanNode17
1731117600,SolNode232
1731121200,ClanNode21
1731124800,SolNode707
1731128400,SolNode147
1731132000,SolNode64
1731135600,SolNode707
1731139200,ClanNode18
1731142800,SolNode25
1731146400,SolNode87
1731150000,SolNode43
1731153600,ClanNode17
1731157200,SolNode146
1731160800,ClanNode5
1731164400,ClanNode17
1731168000,SolNode305
1731171600,SettlementNode11
1731175200,SolNode302
1731178800,SettlementNode11
1731182400,SolNode130
1731186000,SettlementNode3
1731189600,SolNode167
1731193200,SolNode101
1731196800,ClanNode20
1731200400,SolNode187
1731204000,SolNode123
1731207600,ClanNode6
1731211200,SolNode94
1731214800,SolNode711
1731218400,SolNode118
1731222000,SolNode17
1731225600,SolNode100
1731229200,ClanNode3
1731232800,SolNode409
1731236400,ClanNode24
1731240000,ClanNode5
1731243600,SolNode707
1731247200,SolNode42
1731250800,SolNode718
1731254400,SolNode707
1731258000,SolNode101
1731261600,SolNode18
1731265200,SolNode43
1731268800,SolNode87
1731272400,SettlementNode11
1731276000,ClanNode7
1731279600,SolNode402
1731283200,SolNode81
1731286800,SolNode43
1731290400,SolNode146
1731294000,SolNode26
1731297600,SolNode412
1731301200,SolNode72
1731304800,ClanNode24
1731308400,SolNode6
1731312000,SolNode408
1731315600,SolNode707
1731319200,SolNode22
1731322800,SolNode305
1731326400,SolNode224
1731330000,ClanNode12
1731333600,SolNode212
1731337200,ClanNode13
1731340800,SolNode195
1731344400,ClanNode2
1731348000,SolNode167
1731351600,ClanNode14
1731355200,SolNode308
1731358800,SolNode711
1731362400,SolNode122
1731366000,SolNode72
1731369600,SolNode125
1731373200,SolNode450
1731376800,SolNode308
1731380400,ClanNode13
1731384000,SolNode233
1731387600,ClanNode12
1731391200,ClanNode24
1731394800,ClanNode5
1731398400,SolNode195
1731402000,ClanNode10
1731405600,ClanNode10
1731409200,ClanNode13
1731412800,ClanNode13
1731416400,ClanNode6
1731420000,SolNode166
1731423600,ClanNode19
1731427200,SolNode23
1731430800,ClanNode0
1731434400,SolNode408
1731438000,SolNode212
1731441600,SolNode707
1731445200,ClanNode23
1731448800,ClanNode1
1731452400,SolNode412
1731456000,SolNode125
1731459600,SolNode177
1731463200,SolNode212
1731466800,SolNode25
1731470400,SolNode64
1731474000,SolNode43
1731477600,SolNode187
1731481200,SolNode23
1731484800,SolNode412
1731488400,SolNode122
1731492000,SettlementNode3
1731495600,SolNode96
1731499200,ClanNode3
1731502800,SolNode167
1731506400,SolNode101
1731510000,SolNode22
1731513600,SolNode42
1731517200,SolNode232
1731520800,ClanNode3
1731524400,SolNode172
1731528000,SolNode43
1731531600,ClanNode17
1731535200,SolNode707
1731538800,ClanNode15
1731542400,SolNode302
1731546000,SolNode707
1731549600,SolNode147
1731553200,SolNode118
1731556800,ClanNode22
1731560400,ClanNode14
1731564000,ClanNode8
1731567600,ClanNode4
1731571200,SolNode305
1731574800,SolNode308
1731578400,SolNode118
1731582000,ClanNode22
1731585600,SolNode30
1731589200,ClanNode24
1731592800,SolNode164
1731596400,SolNode46
1731600000,SolNode30
1731603600,ClanNode21
1731607200,ClanNode10
1731610800,SolNode39
1731614400,SolNode711
1731618000,SolNode308
1731621600,SolNode122
1731625200,SolNode146
1731628800,SolNode711
1731632400,ClanNode3
1731636000,SolNode64
1731639600,SolNode412
1731643200,ClanNode23
1731646800,SolNode94
1731650400,SolNode230
1731654000,ClanNode18
1731657600,SolNode412
1731661200,SolNode130
1731664800,ClanNode11
1731668400,SolNode707
1731672000,SolNode305
1731675600,ClanNode14
1731679200,SettlementNode11
1731682800,SolNode212
1731686400,SolNode711
1731690000,SolNode224
1731693600,SolNode172
1731697200,ClanNode8
1731700800,SolNode72
1731704400,SolNode224
1731708000,SolNode25
1731711600,SolNode16
1731715200,SolNode305
1731718800,SolNode101
1731722400,SettlementNode11
1731726000,SolNode81
1731729600,SolNode39
1731733200,SolNode707
1731736800,SolNode16
1731740400,ClanNode14
1731744000,SolNode409
1731747600,ClanNode11
1731751200,ClanNode3
1731754800,SolNode94
1731758400,ClanNode11
1731762000,ClanNode3
1731765600,SolNode149
1731769200,SolNode118
1731772800,SolNode211
1731776400,SolNode118
1731780000,SolNode25
1731783600,SolNode719
1731787200,SolNode17
1731790800,SolNode224
1731794400,SolNode450
1731798000,SolNode711
1731801600,ClanNode23
1731805200,SettlementNode3
1731808800,SolNode216
1731812400,SolNode26
1731816000,SolNode224
1731819600,SolNode224
1731823200,SolNode711
1731826800,SolNode26
1731830400,ClanNode3
1731834000,SolNode211
1731837600,SolNode106
1731841200,SolNode42
1731844800,SolNode81
1731848400,ClanNode8
1731852000,ClanNode23
1731855600,SolNode216
1731859200,ClanNode11
1731862800,SolNode42
1731866400,SolNode130
1731870000,SolNode408
1731873600,SolNode305
1731877200,SolNode118
1731880800,SolNode405
1731884400,SolNode130
1731888000,ClanNode22
1731891600,SolNode43
1731895200,SolNode224
1731898800,SolNode224
1731902400,SolNode305
1731906000,ClanNode13
1731909600,SolNode30
1731913200,ClanNode15
1731916800,SolNode718
1731920400,SolNode46
1731924000,SolNode408
1731927600,SolNode402
1731931200,SolNode302
1731934800,SolNode707
1731938400,SolNode26
1731942000,ClanNode19
1731945600,ClanNode12
1731949200,ClanNode6
1731952800,ClanNode3
1731956400,SolNode43
1731960000,SolNode6
1731963600,ClanNode8
1731967200,SettlementNode11
1731970800,SolNode412
1731974400,SolNode122
1731978000,SolNode130
1731981600,SolNode211
1731985200,SolNode101
1731988800,SolNode123
1731992400,SolNode172
1731996000,ClanNode13
1731999600,ClanNode8
1732003200,SettlementNode3
1732006800,SolNode164
1732010400,SolNode130
1732014000,SolNode305
1732017600,ClanNode15
1732021200,ClanNode19
1732024800,SolNode187
1732028400,SettlementNode11
1732032000,SolNode707
1732035600,ClanNode8
1732039200,SolNode711
1732042800,SolNode212
1732046400,SettlementNode11
1732050000,SolNode232
1732053600,SolNode17
1732057200,SolNode302
1732060800,SolNode166
1732064400,ClanNode0
1732068000,SolNode212
1732071600,ClanNode8
1732075200,SolNode146
1732078800,ClanNode22
1732082400,SolNode101
1732086000,SolNode224
1732089600,SolNode146
1732093200,SolNode17
1732096800,SolNode146
1732100400,SolNode185
1732104000,SolNode308
1732107600,SolNode94
1732111200,ClanNode20
1732114800,SolNode6
1732118400,ClanNode12
1732122000,SolNode166
1732125600,SolNode96
1732129200,SolNode42
1732132800,SolNode707
1732136400,SolNode224
1732140000,SolNode308
1732143600,SettlementNode3
1732147200,SolNode166
1732150800,SolNode224
1732154400,ClanNode21
1732158000,SolNode30
1732161600,SolNode711
1732165200,SolNode96
1732168800,ClanNode15
1732172400,SolNode402
1732176000,ClanNode23
1732179600,ClanNode21
1732183200,SolNode233
1732186800,SolNode405
1732190400,ClanNode20
1732194000,SolNode302
1732197600,SolNode18
1732201200,SolNode305
1732204800,SolNode130
1732208400,ClanNode16
1732212000,SolNode408
1732215600,SolNode94
1732219200,ClanNode13
1732222800,ClanNode19
1732226400,ClanNode7
1732230000,SolNode308
1732233600,SolNode224
1732237200,ClanNode19
1732240800,SolNode408
1732244400,ClanNode4
1732248000,SolNode30
1732251600,SolNode42
1732255200,SolNode707
1732258800,ClanNode1
1732262400,SolNode85
1732266000,SolNode212
1732269600,SolNode149
1732273200,ClanNode16
1732276800,SolNode195
1732280400,SolNode412
1732284000,SolNode85
1732287600,SolNode100
1732291200,SolNode101
1732294800,ClanNode2
1732298400,ClanNode19
1732302000,ClanNode7
1732305600,ClanNode23
1732309200,SolNode6
1732312800,SolNode212
1732316400,SolNode309
1732320000,ClanNode0
1732323600,SolNode308
